18.0704,5.8742,3.2412,-20.5704
18.1892,5.9389,3.2348,-19.4773
18.3093,6.0043,3.2707,-18.424
18.4307,6.0695,3.2612,-17.41
18.5534,6.1353,3.2899,-16.4345
18.6774,6.2028,3.3786,-15.4974
18.8028,6.2693,3.3197,-14.5973
18.9296,6.3386,3.4657,-13.7331
19.0577,6.4075,3.4453,-12.9038
19.1872,6.4765,3.4507,-12.1082
19.3156,6.4164,-2.9991,-11.3527
19.441,6.2736,-7.1453,-10.647
19.5638,6.1291,-7.2184,-9.9909
19.6835,5.9905,-6.9353,-9.3799
19.8006,5.8539,-6.8275,-8.8102
19.915,5.7212,-6.6354,-8.2777
20.0269,5.5912,-6.4973,-7.7794
20.1362,5.4637,-6.3738,-7.3124
20.2428,5.3388,-6.252,-6.8746
20.3471,5.215,-6.1901,-6.4633
20.4491,5.0938,-6.0575,-6.0761
20.5485,4.9742,-5.9822,-5.7115
20.6457,4.8555,-5.9327,-5.3679
20.7405,4.7386,-5.8417,-5.0435
20.8329,4.6229,-5.7868,-4.7374
20.9231,4.5078,-5.7527,-4.4481
21.0109,4.3944,-5.6725,-4.1745
21.0966,4.2812,-5.6593,-3.9157
21.1801,4.1691,-5.5953,-3.6703
21.2611,4.0583,-5.5559,-3.4382
21.3401,3.947,-5.5553,-3.2182
21.4169,3.8373,-5.4838,-3.0092
21.4914,3.7279,-5.471,-2.8112
21.5638,3.6188,-5.4524,-2.6234
21.634,3.5104,-5.4192,-2.4453
21.702,3.4026,-5.4001,-2.2764
21.768,3.2946,-5.3883,-2.1159
21.8317,3.1879,-5.3437,-1.9636
21.8934,3.0806,-5.3561,-1.8192
21.9529,2.9743,-5.3183,-1.6823
22.0102,2.8678,-5.3183,-1.5525
22.0655,2.7618,-5.2958,-1.4294
22.1187,2.6561,-5.2855,-1.3129
22.1696,2.5507,-5.2763,-1.2028
22.2185,2.4453,-5.2667,-1.0986
22.2652,2.3406,-5.25,-1.0003
22.3101,2.2353,-5.2483,-0.9074
22.3526,2.1309,-5.2269,-0.8199
22.3933,2.026,-5.234,-0.7376
22.4315,1.9221,-5.2178,-0.6604
22.4681,1.8171,-5.2164,-0.5879
22.5022,1.7135,-5.2011,-0.5202
22.5344,1.6094,-5.2137,-0.4573
22.5645,1.5055,-5.1894,-0.3987
22.5926,1.4015,-5.1852,-0.3443
22.6185,1.298,-5.1955,-0.2944
22.6425,1.1939,-5.1755,-0.2485
22.6642,1.0906,-5.185,-0.2068
22.6841,0.9866,-5.1666,-0.169
22.7016,0.8836,-5.189,-0.1352
22.7173,0.7799,-5.1595,-0.1054
22.7308,0.6764,-5.1641,-0.0793
22.7423,0.5731,-5.177,-0.057
22.7518,0.4688,-5.1242,-0.0384
22.759,0.3661,-5.2393,-0.0236
22.7643,0.2635,-5.1314,-0.0126
22.7676,0.1561,-4.9801,-0.0051
22.7686,0.0515,-5.4443,-0.0013
